case_id,book_id,type,text_A,text_B,label_A,label_B,decision,rule_applied,precedent_id,new_precedent,resolved_in_favor_of,judge_id,date
C1360,RUS-T_medium_01,Sentiment_label,"Такое чувство, что внутри всё как будто… как будто…","Такое чувство, что внутри всё как будто… как будто…",0 NEUTRAL,-1 NEGATIVE,0 NEUTRAL,эмоция не реализована внутри самого сегмента,B-11,True,A,ADJ,2026-07-19
C1361,RUS-T_medium_01,Sentiment_label,Сейчас Виму больше всего хочется…,Сейчас Виму больше всего хочется…,0 NEUTRAL,-1 NEGATIVE,0 NEUTRAL,"незавершённые фразы, где эмоция не реализована внутри самого сегмента",B-11,True,A,ADJ,2026-07-19
C1362,RUS-T_medium_01,Sentiment_label,"— Может, я смогу тебе помочь? / — говорит Крокодил.","— Может, я смогу тебе помочь? — говорит Крокодил.",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,предложение помощи как проявление добрых намерений,B-16,True,B,ADJ,2026-07-19
C1363,RUS-T_medium_01,Sentiment_label,"— Ты и правда зол, / — говорит Леопард.","— Ты и правда зол, — говорит Леопард. / зол",0 NEUTRAL,-1 NEGATIVE,-1 NEGATIVE,прямое называние негативной эмоции («зол»),B-17,True,B,ADJ,2026-07-19
C1364,RUS-T_medium_01,Sentiment_label,Попробуй и правда помогает!,Попробуй и правда помогает!,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,утверждение о полезности действия,B-12,True,B,ADJ,2026-07-19
C1365,RUS-T_medium_01,Sentiment_label,Вим начинает раскачивать пальму что есть силы.,Вим начинает раскачивать пальму что есть силы.,0 NEUTRAL,-1 NEGATIVE,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,A,ADJ,2026-07-19
C1366,RUS-T_medium_01,Sentiment_label,Вим застывает в изумлении.,Вим застывает в изумлении.,+1 POSITIVE,-1 NEGATIVE,-1 NEGATIVE,изумление в контексте гнева,B-17,True,B,ADJ,2026-07-19
C1367,RUS-T_medium_01,Sentiment_label,"Вим точно знает, каково это!","Вим точно знает, каково это!",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,выражение эмпатии и понимания,B-16,True,A,ADJ,2026-07-19
C1368,RUS-T_medium_01,Sentiment_label,"Сперва Вим не знает, что посоветовать Ленивцу.","Сперва Вим не знает, что посоветовать Ленивцу.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,косвенное выражение растерянности и неуверенности,B-4,False,A,ADJ,2026-07-19
C1369,RUS-T_medium_01,Sentiment_label,А НУ-КА ПОЩЕКОЧИ ЕГО КАК СЛЕДУЕТ!,А НУ-КА ПОЩЕКОЧИ ЕГО КАК СЛЕДУЕТ!,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,игровой призыв к щекотке как маркер радости,B-2,False,A,ADJ,2026-07-19
C1370,RUS-T_medium_01,Sentiment_label,"— А теперь пойдём в мой домик на дереве, / — приглашает Вим.","— А теперь пойдём в мой домик на дереве, — приглашает Вим.",0 NEUTRAL,-1 NEGATIVE,+1 POSITIVE,приглашение как проявление добрых намерений,B-16,True,neither,ADJ,2026-07-19
C1371,RUS-T_medium_01,Sentiment_label,"Ты уже знаешь некоторые чувства, например радость.","Ты уже знаешь некоторые чувства, например радость.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков («радость»),B-6,True,A,ADJ,2026-07-19
C1372,RUS-T_medium_01,Sentiment_label,"События, которые могут вызвать злость или гнев, происходят каждый день.","События, которые могут вызвать злость или гнев, происходят каждый день.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,"прямое называние негативных эмоций («злость», «гнев»)",B-17,True,A,ADJ,2026-07-19
C1373,RUS-T_medium_01,Sentiment_label,"Часто тебе приходится делать то, что совсем не хочется.","Часто тебе приходится делать то, что совсем не хочется.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,негативная эмоция без позитивного разрешения,B-4,False,A,ADJ,2026-07-19
C1374,RUS-T_medium_01,Sentiment_label,"Иногда, мастеря что-то или рисуя, ты не можешь сделать всё так, как тебе представлялось.","Иногда, мастеря что-то или рисуя, ты не можешь сделать всё так, как тебе представлялось.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,несовпадение ожидания и реальности,B-18,True,A,ADJ,2026-07-19
C1375,RUS-T_medium_01,Sentiment_label,А иногда ты проигрываешь.,А иногда ты проигрываешь.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,описание проигрыша как негативного события,B-14,True,A,ADJ,2026-07-19
C1376,RUS-T_medium_01,Sentiment_label,"Чаще всего, после того как сделаешь что-то сгоряча, всегда сожалеешь.","Чаще всего, после того как сделаешь что-то сгоряча, всегда сожалеешь.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,прямое называние сожаления,B-17,True,A,ADJ,2026-07-19
C1377,RUS-T_medium_01,Sentiment_label,Злость — это закрытый котёл с кипящей водой,Злость — это закрытый котёл с кипящей водой.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,образ сдерживаемого гнева как опасности,B-18,True,A,ADJ,2026-07-19
C1378,RUS-T_medium_01,Sentiment_label,Если получится выпустить пар наружу — станет легче.,Если получится выпустить пар наружу — станет легче.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков («легче»),B-6,True,A,ADJ,2026-07-19
C1379,RUS-T_medium_01,Sentiment_label,Лучше всего устранить причину гнева.,Лучше всего устранить причину гнева.,0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,совет как проявление заботы,B-16,True,B,ADJ,2026-07-19
C1380,RUS-T_medium_01,Sentiment_label,"Воспоминания о том, из-за чего родился гнев, тускнеют.","Воспоминания о том, из-за чего родился гнев, тускнеют.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,гнев уходит,B-23,True,A,ADJ,2026-07-19
C1381,RUS-T_medium_02,NER_missed_by_B,вертолёты,,PER_ROLE,,PER_ROLE,"слова, обозначающие категории транспортных средств без уникальных имён",A-12,True,A,ADJ,2026-07-19
C1382,RUS-T_medium_02,NER_missed_by_A,,большими,,PER_ROLE,keep A,"недостаточная разметка, прилагательное без существительного",A-8,False,A,ADJ,2026-07-19
C1383,RUS-T_medium_02,NER_missed_by_A,,спасательный,,PER_ROLE,keep A,"недостаточная разметка, прилагательное без существительного",A-8,False,A,ADJ,2026-07-19
C1384,RUS-T_medium_02,NER_missed_by_A,,группу,,PER_ROLE,keep A,"собирательные существительные, обозначающие группу («группа», «команда», «стая»), не являются самостоятельными NER-сущностями",A-10,True,A,ADJ,2026-07-19
C1385,RUS-T_medium_02,NER_missed_by_A,,напарников,,PER_ROLE,PER_ROLE,"слова, обозначающие профессиональные/функциональные роли",A-11,True,B,ADJ,2026-07-19
C1386,RUS-T_medium_02,NER_missed_by_A,,группа,,PER_ROLE,keep A,"собирательные существительные, обозначающие группу («группа», «команда», «стая»), не являются самостоятельными NER-сущностями.",A-10,True,A,ADJ,2026-07-19
C1387,RUS-T_medium_02,NER_missed_by_A,,Вжуху,,PER_NAME,PER_NAME,уникальное авторское имя,A-1,False,B,ADJ,2026-07-19
C1388,RUS-T_medium_02,NER_missed_by_A,,старшим,,PER_ROLE,keep A,"недостаточная разметка, прилагательное без существительного",A-8,False,A,ADJ,2026-07-19
C1389,RUS-T_medium_02,NER_missed_by_A,,больших,,PER_ROLE,keep A,"недостаточная разметка, прилагательное без существительного",A-8,False,A,ADJ,2026-07-19
C1390,RUS-T_medium_02,NER_missed_by_A,,Собака,,PER_ROLE,PER_ROLE,животные как общий вид или категория без уникальных имён,A-3,False,B,ADJ,2026-07-19
C1391,RUS-T_medium_02,NER_missed_by_A,,больших,,PER_ROLE,keep A,"недостаточная разметка, прилагательное без существительного",A-8,False,A,ADJ,2026-07-19
C1392,RUS-T_medium_02,NER_missed_by_A,,большие,,PER_ROLE,keep A,"недостаточная разметка, прилагательное без существительного",A-8,False,A,ADJ,2026-07-19
C1393,RUS-T_medium_02,Sentiment_label,Одним солнечным днём маленький вертолётик Вжух оказался в Цирбендорфе.,Одним солнечным днём маленький вертолётик Вжух оказался в Цирбендорфе.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных оценочных признаков («солнечным», «вертолётик»)",B-6,True,A,ADJ,2026-07-19
C1394,RUS-T_medium_02,Sentiment_label,"Он был поражён красотой этой местности: по яркому голубому небу плыли белые облака, а поверхность реки весело искрилась в лучах солнца.","Он был поражён красотой этой местности: по яркому голубому небу плыли белые облака, а поверхность реки весело искрилась в лучах солнца.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных оценочных признаков («красотой», «яркому», «весело»)",B-6,True,A,ADJ,2026-07-19
C1395,RUS-T_medium_02,Sentiment_label,"Вертолётику не терпелось подняться в воздух, чтобы полюбоваться красотами и посмотреть, не нуждается ли кто в его помощи.","Вертолётику не терпелось подняться в воздух, чтобы полюбоваться красотами и посмотреть, не нуждается ли кто в его помощи.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,готовность помогать,B-16,True,A,ADJ,2026-07-19
C1396,RUS-T_medium_02,Sentiment_label,Ведь спасать людей и животных — профессия Вжуха.,Ведь спасать людей и животных — профессия Вжуха.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,описание спасательной профессии как проявление добрых намерений,B-16,True,A,ADJ,2026-07-19
C1397,RUS-T_medium_02,Sentiment_label,"— Хм, а ты что за штуковина такая? / — насмешливо спросил Коптер.","— Хм, а ты что за штуковина такая? — насмешливо спросил Коптер.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,насмешка и пренебрежение как формы негативной эмоциональной реакции,B-17,True,A,ADJ,2026-07-19
C1398,RUS-T_medium_02,Sentiment_label,"— Такой же спасательный вертолёт, как и ты, / — задиристо ответил малыш.","— Такой же спасательный вертолёт, как и ты, — задиристо ответил малыш.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,уверенный ответ как проявление самоуважения,B-16,True,A,ADJ,2026-07-19
C1399,RUS-T_medium_02,Sentiment_label,"— Ну-ну, поглядим, / — хихикнул Хели.","— Ну-ну, поглядим, — хихикнул Хели.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,насмешка и скепсис как формы негативной эмоциональной реакции,B-17,True,A,ADJ,2026-07-19
C1400,RUS-T_medium_02,Sentiment_label,"Вжух сделал вид, что не расслышал, и стал нервно озираться по сторонам.","Вжух сделал вид, что не расслышал, и стал нервно озираться по сторонам.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,негативная эмоция без позитивного разрешения,B-4,False,A,ADJ,2026-07-19
C1401,RUS-T_medium_02,Sentiment_label,— Когда же мы полетим кого-нибудь спасать? / — нетерпеливо спросил он.,— Когда же мы полетим кого-нибудь спасать? — нетерпеливо спросил он.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,желание помогать,B-16,True,A,ADJ,2026-07-19
C1402,RUS-T_medium_02,Sentiment_label,"Он знал, что летом тоже происходят несчастные случаи, и особенно — на воде.","Он знал, что летом тоже происходят несчастные случаи, и особенно — на воде.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,осознание возможных происшествий,B-14,True,A,ADJ,2026-07-19
C1403,RUS-T_medium_02,Sentiment_label,— Но река не входит в зону нашей ответственности.,— Но река не входит в зону нашей ответственности.,0 NEUTRAL,-1 NEGATIVE,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,A,ADJ,2026-07-19
C1404,RUS-T_medium_02,Sentiment_label,"- Однако мы не можем быть уверены, что ничего плохого не случится, / — не сдавался Вжух.","- Однако мы не можем быть уверены, что ничего плохого не случится, — не сдавался Вжух.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,упоминание возможных плохих событий,B-18,True,A,ADJ,2026-07-19
C1405,RUS-T_medium_02,Sentiment_label,"- Река — это так, тренировка для новичков, / — проворчал Коптер","- Река — это так, тренировка для новичков, — проворчал Коптер.",0 NEUTRAL,-1 NEGATIVE,-1 NEGATIVE,проворчал как маркер раздражения и пренебрежения,B-17,True,B,ADJ,2026-07-19
C1406,RUS-T_medium_02,Sentiment_label,Откуда ни возьмись Коптер и Хели оказались рядом с Вжухом.,Откуда ни возьмись Коптер и Хели оказались рядом с Вжухом.,0 NEUTRAL,+1 POSITIVE,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,A,ADJ,2026-07-19
C1407,RUS-T_medium_02,Sentiment_label,Но Вжух мечтал лишь об одном — поскорее попасть домой.,Но Вжух мечтал лишь об одном — поскорее попасть домой.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,желание убежать от неприятной ситуации как маркер дискомфорта,B-17,True,A,ADJ,2026-07-19
C1408,RUS-T_medium_02,Sentiment_label,"Но однажды наступил день, когда Вжух больше не мог отсиживаться в ангаре.","Но однажды наступил день, когда Вжух больше не мог отсиживаться в ангаре.",-1 NEGATIVE,+1 POSITIVE,-1 NEGATIVE,негативная ситуация без позитивного разрешения,B-4,False,A,ADJ,2026-07-19
C1409,RUS-T_medium_02,Sentiment_label,"Едва непогода стихла, вертолёты отправились спасать туристов.","Едва непогода стихла, вертолёты отправились спасать туристов.",-1 NEGATIVE,0 NEUTRAL,+1 POSITIVE,спасение людей как проявление героизма и помощи,B-22,True,neither,ADJ,2026-07-19
C1410,RUS-T_medium_02,Sentiment_label,"Но в этот раз
он старался держаться позади них.","Но в этот раз
он старался держаться позади них.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,косвенное выражение страха через избегание,B-17,True,A,ADJ,2026-07-19
C1411,RUS-T_medium_02,Sentiment_label,"«Возможно, буря скоро прекратится, / — думал он.","«Возможно, буря скоро прекратится, — думал он.",+1 POSITIVE,0 NEUTRAL,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,B,ADJ,2026-07-19
C1412,RUS-T_medium_02,Sentiment_label,"Со стороны вертолётик наблюдал, как Коптер и Хели подбирают туристов.","Со стороны вертолётик наблюдал, как Коптер и Хели подбирают туристов.",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,спасение людей как проявление помощи,B-22,True,B,ADJ,2026-07-19
C1413,RUS-T_medium_02,Sentiment_label,"Малыш на минуту представил, какая беда может случиться с собакой, и отважно ринулся вперёд!","Малыш на минуту представил, какая беда может случиться с собакой, и отважно ринулся вперёд!",-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,отважное действие по спасению,B-22,True,B,ADJ,2026-07-19
C1414,RUS-T_medium_02,Sentiment_label,"Но Вжух, забыв об опасности, думал только о деле.","Но Вжух, забыв об опасности, думал только о деле.",-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,самоотверженное действие по спасению,B-22,True,B,ADJ,2026-07-19
C1415,RUS-T_medium_02,Sentiment_label,"Вертолётик приземлился на площадке перед больницей, в которой туристам оказывали помощь.","Вертолётик приземлился на площадке перед больницей, в которой туристам оказывали помощь.",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,успешное завершение спасательной операции,B-23,True,B,ADJ,2026-07-19
C1416,RUS-T_medium_02,Sentiment_label,"— Всё дело в собаке, / — скромно потупился Вжух.","— Всё дело в собаке, — скромно потупился Вжух.",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,скромное объяснение своего поступка заботой о другом,B-16,True,B,ADJ,2026-07-19
C1417,RUS-T_medium_03,NER_missed_by_B,Посетители,,PER_ROLE,,PER_ROLE,"слова, обозначающие социальные роли",A-11,True,A,ADJ,2026-07-19
C1418,RUS-T_medium_03,NER_missed_by_B,Посетители,,PER_ROLE,,PER_ROLE,"слова, обозначающие социальные роли",A-11,True,A,ADJ,2026-07-19
C1419,RUS-T_medium_03,NER_missed_by_A,,папиных,,PER_FAMILY,PER_FAMILY,Притяжательные формы («папиных») также относятся к семейным ролям,A-4,False,B,ADJ,2026-07-19
C1420,RUS-T_medium_03,Sentiment_label,"Но их изобретения становились всё больше, быстрее и причудливее.","Но их изобретения становились всё больше, быстрее и причудливее.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,прогресс в любимом деле,B-12,True,A,ADJ,2026-07-19
C1421,RUS-T_medium_03,Sentiment_label,"Дом наполнился чудо-машинами, которые жужжали, мычали и даже парили в воздухе.","Дом наполнился чудо-машинами, которые жужжали, мычали и даже парили в воздухе.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков («чудо-машинами»),B-6,True,A,ADJ,2026-07-19
C1422,RUS-T_medium_03,Sentiment_label,Всё переменилось в одно мгновение.,Всё переменилось в одно мгновение.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,начало негативных перемен,B-14,True,A,ADJ,2026-07-19
C1423,RUS-T_medium_03,Sentiment_label,"Он помчался домой, чтобы поскорее рассказать об этом папе.","Он помчался домой, чтобы поскорее рассказать об этом папе.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,нетерпение поделиться радостной новостью,B-12,True,A,ADJ,2026-07-19
C1424,RUS-T_medium_03,Sentiment_label,"Но папа только протянул: / «Да-а, неплохо».","Но папа только протянул: «Да-а, неплохо».",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,косвенное выражение разочарования и недостатка поддержки,B-17,True,A,ADJ,2026-07-19
C1425,RUS-T_medium_03,Sentiment_label,— Представляешь?,— Представляешь?,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"риторический вопрос, выражающий восторг и предвкушение",B-2,True,A,ADJ,2026-07-19
C1426,RUS-T_medium_03,Sentiment_label,"Мы откроем наш дом для гостей, и все смогут увидеть наши замечательные изобретения.","Мы откроем наш дом для гостей, и все смогут увидеть наши замечательные изобретения.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков («замечательные»),B-6,True,A,ADJ,2026-07-19
C1427,RUS-T_medium_03,Sentiment_label,"— Знаешь, / — сказал вдруг папа после долгого молчания, / — а это хорошая идея, Том!","— Знаешь, — сказал вдруг папа после долгого молчания, — а это хорошая идея, Том!",0 NEUTRAL,+1 POSITIVE,+1 POSITIVE,признание идеи хорошей как проявление поддержки,B-16,True,B,ADJ,2026-07-19
C1428,RUS-T_medium_03,Sentiment_label,"Вместе они проверяли и чинили, красили и полировали свои машины до блеска.","Вместе они проверяли и чинили, красили и полировали свои машины до блеска.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,совместный труд как проявление единства и радости,B-22,True,A,ADJ,2026-07-19
C1429,RUS-T_medium_03,Sentiment_label,Посетители стекались отовсюду — из ближних и дальних мест.,Посетители стекались отовсюду — из ближних и дальних мест.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных образов (успех, признание)",B-6,True,A,ADJ,2026-07-19
C1430,RUS-T_medium_03,Sentiment_label,Все глазели на мини-ракету на банановом топливе.,Все глазели на мини-ракету на банановом топливе.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных образов (изобретение, вызывающее восхищение)",B-6,True,A,ADJ,2026-07-19
C1431,RUS-T_medium_03,Sentiment_label,Изумлялись хитроумному картолятору.,Изумлялись хитроумному картолятору.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных образов (изобретение, вызывающее восхищение)",B-6,True,A,ADJ,2026-07-19
C1432,RUS-T_medium_03,Sentiment_label,Засматривались на музыкальный воздушный корабль,Засматривались на музыкальный воздушный корабль.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных образов (изобретение, вызывающее восхищение)",B-6,True,A,ADJ,2026-07-19
C1433,RUS-T_medium_03,Sentiment_label,"разглядывали двухместный ваннолёт, с пультом управления, механическую птичку колибри.","разглядывали двухместный ваннолёт, с пультом управления, механическую птичку колибри.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"наличие положительных образов (изобретение, вызывающее восхищение)",B-6,True,A,ADJ,2026-07-19
C1434,RUS-T_medium_03,Sentiment_label,"— Мы построим дом заново, / — пообещал папа, пытаясь скрыть свою грусть.","— Мы построим дом заново, — пообещал папа, пытаясь скрыть свою грусть.",-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,обещание как проявление заботы,B-16,True,B,ADJ,2026-07-19
C1435,RUS-T_medium_03,Sentiment_label,"Он попробовал снова прокатиться и подумать, но в голове было пусто, как бывает тихим спокойным днём, когда на небе ни облака.","Он попробовал снова прокатиться и подумать, но в голове было пусто, как бывает тихим спокойным днём, когда на небе ни облака.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,описание пустоты в голове как негативного состояния,B-17,True,A,ADJ,2026-07-19
C1436,RUS-T_medium_03,Sentiment_label,"Когда он вернулся домой, папа широко улыбался.","Когда он вернулся домой, папа широко улыбался.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,улыбка как проявление радости,B-12,True,A,ADJ,2026-07-19
C1437,RUS-T_medium_03,Sentiment_label,"Целый месяц они промасливали, красили, полировали, чинили, вычищали и мыли.","Целый месяц они промасливали, красили, полировали, чинили, вычищали и мыли.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,совместный труд как проявление единства и радости,B-22,True,A,ADJ,2026-07-19
C1438,RUS-T_medium_04,NER_missed_by_B,Хозяева,,PER_ROLE,,PER_ROLE,"слова, обозначающие социальные роли и статусы",A-11,True,A,ADJ,2026-07-19
C1439,RUS-T_medium_04,NER_missed_by_B,воришку,,PER_ROLE,,PER_ROLE,"слова, обозначающие функциональные роли",A-11,True,A,ADJ,2026-07-19
C1440,RUS-T_medium_04,NER_missed_by_B,участники,,PER_ROLE,,PER_ROLE,"слова, обозначающие функциональные роли",A-11,True,A,ADJ,2026-07-19
C1441,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1442,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1443,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1444,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1445,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1446,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1447,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1448,RUS-T_medium_04,NER_missed_by_A,,Пиг,,PER_NAME,PER_NAME,"должна быть одна сущность - Свинни Пиг, недостаточная разметка, уникальное авторское имя",A-1,False,neither,ADJ,2026-07-19
C1449,RUS-T_medium_04,NER_missed_by_A,,поросёнка,,PER_ROLE,PER_ROLE,животные как общий вид или категория без уникальных имён,A-3,False,B,ADJ,2026-07-19
C1450,RUS-T_medium_04,NER_missed_by_A,,принц,,PER_ROLE,PER_ROLE,"слова, обозначающие социальные роли и статусы",A-11,True,B,ADJ,2026-07-19
C1451,RUS-T_medium_04,NER_missed_by_A,,принцу,,PER_ROLE,PER_ROLE,"слова, обозначающие социальные роли и статусы",A-11,True,B,ADJ,2026-07-19
C1452,RUS-T_medium_04,Sentiment_label,Глядь — на подносе у дворца с вареньем стынут булки.,Глядь — на подносе у дворца с вареньем стынут булки.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных образов (вкусная еда),B-6,True,A,ADJ,2026-07-19
C1453,RUS-T_medium_04,Sentiment_label,"«Возьму одну, / — подумал свин, вдыхая аромат.","«Возьму одну, — подумал свин, вдыхая аромат.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,удовольствие от еды и её аромата,B-12,True,A,ADJ,2026-07-19
C1454,RUS-T_medium_04,Sentiment_label,— Всего одну!,— Всего одну!,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"восклицательная реплика, выражающая радостное оправдание",B-2,False,A,ADJ,2026-07-19
C1455,RUS-T_medium_04,Sentiment_label,Из десяти!,Из десяти!,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"восклицательная реплика, выражающая радостное оправдание",B-2,False,A,ADJ,2026-07-19
C1456,RUS-T_medium_04,Sentiment_label,Хозяева простят».,Хозяева простят».,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,радость от еды,B-12,True,A,ADJ,2026-07-19
C1457,RUS-T_medium_04,Sentiment_label,"Он съел одну, потом вторую...","Он съел одну, потом вторую...",-1 NEGATIVE,0 NEUTRAL,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,B,ADJ,2026-07-19
C1458,RUS-T_medium_04,Sentiment_label,Все булки смёл он подчистую!,Все булки смёл он подчистую!,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,"действие, которое приводит к негативным последствиям",B-18,True,A,ADJ,2026-07-19
C1459,RUS-T_medium_04,Sentiment_label,"«У них, наверно, есть ещё», / — подумал Свинни Пиг, Отведал сливок Свинни Пиг, попробовал коврижку...","«У них, наверно, есть ещё», — подумал Свинни Пиг, Отведал сливок Свинни Пиг, попробовал коврижку...",+1 POSITIVE,0 NEUTRAL,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,B,ADJ,2026-07-19
C1460,RUS-T_medium_04,Sentiment_label,"– Хрю-стите, / – пискнул Свинни Пиг, / – пожалуй, мне пора.","– Хрю-стите, – пискнул Свинни Пиг, – пожалуй, мне пора.",-1 NEGATIVE,+1 POSITIVE,+1 POSITIVE,игровое извинение без негатива,B-8,True,B,ADJ,2026-07-19
C1461,RUS-T_medium_04,Sentiment_label,"И прочь помчался он — по залам, где шла уборка перед балом.","И прочь помчался он — по залам, где шла уборка перед балом.",-1 NEGATIVE,0 NEUTRAL,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,B,ADJ,2026-07-19
C1462,RUS-T_medium_04,Sentiment_label,Взбежал по лестнице крутой и скрылся Свинни Пиг.,Взбежал по лестнице крутой и скрылся Свинни Пиг.,0 NEUTRAL,-1 NEGATIVE,0 NEUTRAL,слабо выраженная эмоция без драматизации,B-24,True,A,ADJ,2026-07-19
C1463,RUS-T_medium_04,Sentiment_label,Постель под балдахином...,Постель под балдахином...,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных образов (роскошная обстановка),B-6,True,A,ADJ,2026-07-19
C1464,RUS-T_medium_04,Sentiment_label,Всему дивится юный Пиг: портьерам и картинам.,Всему дивится юный Пиг: портьерам и картинам.,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков («дивится»),B-6,True,A,ADJ,2026-07-19
C1465,RUS-T_medium_04,Sentiment_label,"Сверкают зеркала вокруг, и для нарядов есть сундук.","Сверкают зеркала вокруг, и для нарядов есть сундук.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков («сверкают»),B-6,True,A,ADJ,2026-07-19
